Joint_Angle_1,Joint_Angle_2,End_Effector_X,End_Effector_Y
67.41722139252525,33.32392719095154,0.22614018326438795,1.728018695945335
171.1285751537849,97.54217052810446,-1.0148639319051425,-0.6416709330547429
131.75890952605292,157.1302504577535,-0.40927172420871355,-0.019646406346232412
107.7585271554666,131.800479553721,-0.7066529710469203,0.26797558988258424
28.083355279638575,145.18100661506094,0.09692119607811284,0.5382288966559327
28.079013660516477,118.58100600792912,0.2059282949828884,0.9104072194221021
10.455050190275903,124.60978161321344,0.4319993066513781,0.7497872697426187
155.91170623948832,152.85521728175746,-0.4147057809627055,-0.20637300556953864
108.20070211377758,44.94024159465347,-1.0262567228650181,1.3012671149843598
127.45306400328819,88.09649345576528,-1.2664737884850423,0.3295831153901541
3.7052089732444404,39.817699527528404,1.5537466159357969,0.6062844229234703
174.58377338915898,177.78024143939646,-0.19378899462894122,-0.009359027354787467
149.8396753440759,169.9306811435904,-0.24648489441811447,-0.02321433491830773
38.22103992208971,7.096826046331062,1.3453548969354274,1.183430941886443
32.72849409727811,127.00353105282392,0.09144575036765204,0.8078296921018155
33.01281177361809,166.54469713481984,0.08986337950305547,0.2835356458696754
54.76360373271679,32.50356212292004,0.5994689166156854,1.6244532475983442
94.45615769380281,102.2301414994733,-0.8492997116936023,0.7649256940011082
77.75010335558083,164.78789356584753,-0.14880966110068625,0.26776038390025053
52.42124523564755,6.110276145443791,1.0149319705358892,1.4603719072455041
110.1335210500283,125.53564810443119,-0.7924498685415893,0.2752603125358717
25.10889491736753,53.52282132705914,1.0496288575051675,1.2081423076059168
52.58603673633927,166.39131516777547,-0.009682004470134217,0.317263988452168
65.9451317928645,174.79048412976618,0.016182668316020544,0.20413721582805366
82.09259715906647,169.9679680404181,-0.12498799239847452,0.24402736093643626
141.33167305074244,85.35855899834348,-1.3178824606781578,0.05265506597393015
35.941280788504756,155.16767717807642,0.017263000017713637,0.4356218836444455
92.5621989144501,152.01889173631267,-0.39619301896030584,0.29403153997508286
106.63462239516764,57.438085183786015,-1.0535502750069705,1.1814046647247904
8.36107428959959,149.2047853471219,0.26140268090996843,0.4545994614556476
109.3580733422589,6.661374248788672,-0.6925700056661771,1.6618504209989806
30.694342263712475,107.32857812676954,0.2657895260176093,1.0577603115139713
11.709286737350313,41.40159071178655,1.4636928113830427,0.8537496073087141
170.79939670559997,21.702039439910187,-1.7612359908033566,-0.019536459315613902
173.81376595342067,13.851576293257647,-1.7852637202387274,-0.012141353850343817
145.511522660963,125.33197965806515,-0.8161332706375152,-0.2357026274942097
54.83047845120672,61.177493478251904,0.2169246947277921,1.5284374652112396
17.580980521149097,130.45801887517706,0.2754255475999261,0.7248917362400931
123.16194477218824,11.764141343809627,-1.122683920460111,1.4159169069190316
79.22744887312824,56.75226080950986,-0.4175778023570805,1.5337343458153625
21.96688227206019,97.1084326275607,0.5429987193177865,1.0728277106561217
89.13184382002864,142.33016967101344,-0.4742357363313188,0.37470922391184525
6.189933800739311,57.375450527772585,1.3266815976424544,0.832663375856355
163.67767237418076,112.66044775866163,-0.8814766804326353,-0.5365383601243487
46.58039668800305,159.4759946825137,-0.025162122490276797,0.3688681109854949
119.25401118371676,110.85537387281482,-0.9811665365854119,0.26075846543586456
56.10799369609397,41.93270545565408,0.4459360507189987,1.6342260487278666
93.61224381200594,4.392140680176844,-0.1816829243828761,1.7853001957833994
98.40785028179033,156.6177973021674,-0.35475684478279956,0.19765351256977554
33.27380199459487,3.828493953069685,1.4878548793920787,1.037429667644964
174.52523299762055,157.4463010831559,-0.29572656267005004,-0.2868743915442392
139.52390820500062,95.20868412489816,-1.2305834402265776,-0.015938909475673342
169.10980948155404,169.03218573232132,-0.24433099788009977,-0.1151622289857345
161.0689230769768,143.78098243925976,-0.49829994680420464,-0.33393616927524306
107.62199618599533,179.62813989600073,-0.06427402621252325,0.18301167721662107
165.93736230416104,63.12812678130783,-1.4779406586253945,-0.3834403195596264
15.92865036934551,138.09389200760285,0.2456618314586015,0.6338247526739696
35.27691523544613,72.3475644496636,0.5716251186966549,1.3527266162077374
8.140912003896851,86.37761165470359,0.9239795671729613,0.9456368741628354
58.55945953738758,112.95098337930662,-0.2852526941595228,0.9599083969109343
69.96191214410676,157.26188055354098,-0.1918334109554213,0.3502405797240914
48.84282571930127,177.13502445587312,0.10139938684287493,0.17758486247583594
149.17275164734727,138.28921449561327,-0.62046297238237,-0.24469383376392204
64.21559880484607,75.19802079012008,-0.1406237367733163,1.4275956067664277
50.56821174372854,75.84426040987263,0.16327139913077296,1.408851244152713
